Identifiant station,Nom station,Station en fonctionnement,Capacité de la station,Nombre bornettes libres,Nombre total vélos disponibles,Vélos mécaniques disponibles,Vélos électriques disponibles,Borne de paiement disponible,Retour vélib possible,Actualisation de la donnée,Coordonnées géographiques,Nom communes équipées,ville,tmp,wnd_spd,wnd_gust,wnd_dir,pressure,humidity,condition,Correction
3008,Perle - Vieille du Temple,OUI,36,28,2,1,1,OUI,OUI,2022-09-29 04:39:53,"48.8601346,2.3611206",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
13016,Primo Levi - Frigos,OUI,34,33,1,1,0,OUI,OUI,2022-09-29 04:39:53,"48.83094844846017,2.37965351592796",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
13109,Brillat-Savarin - Küss,OUI,21,1,19,8,11,OUI,OUI,2022-09-29 04:39:53,"48.822203,2.350422",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
16027,Mozart - Jasmin,OUI,62,38,20,16,4,OUI,OUI,2022-09-29 04:39:53,"48.85286124871689,2.268483570651513",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
15001,Gare Montparnasse - Arrivée,OUI,43,37,6,5,1,OUI,OUI,2022-09-29 04:39:52,"48.843827994314886,2.3225811123847966",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
18138,Ney - Charles Hermite,OUI,20,17,3,2,1,OUI,OUI,2022-09-29 04:39:52,"48.89874803977525,2.3645754531025887",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
12037,Reuilly - Daumesnil,OUI,36,26,9,6,3,OUI,OUI,2022-09-29 04:39:51,"48.8395385,2.3972516",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
12036,Reuilly - Place Felix Eboue,OUI,42,24,17,12,5,OUI,OUI,2022-09-29 04:39:51,"48.84030274499962,2.394630398715453",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
2014,Daunou - Louis le Grand,OUI,17,16,1,0,1,OUI,OUI,2022-09-29 04:39:50,"48.869113,2.332515",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
11025,Froment - Bréguet,OUI,43,17,26,24,2,OUI,OUI,2022-09-29 04:39:49,"48.8570414504784,2.37289470306807",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
10152,Gare du Nord - Place de Valenciennes,OUI,25,16,8,6,2,OUI,OUI,2022-09-29 04:39:49,"48.879089,2.354235",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
8011,Clapeyron - Moscou,OUI,15,4,10,5,5,OUI,OUI,2022-09-29 04:39:49,"48.88078819514121,2.324815057218075",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
16138,Saint-Cloud - Hippodrome,OUI,30,26,3,0,3,OUI,OUI,2022-09-29 04:39:48,"48.85772148887421,2.2549109905958176",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
10033,Gare du Nord - Saint-Vincent de Paul,OUI,24,19,2,1,1,OUI,OUI,2022-09-29 04:39:47,"48.880955741648,2.3524305148385",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
10029,Dunkerque - Rocroy,OUI,24,13,7,6,1,OUI,OUI,2022-09-29 04:39:46,"48.880726,2.351464",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
9006,Dunkerque - Trudaine,OUI,16,8,2,1,1,OUI,OUI,2022-09-29 04:39:45,"48.88215166773376,2.3463253676891327",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
17123,Mstislav Rostropovitch - Berthier,OUI,18,13,4,3,1,OUI,OUI,2022-09-29 04:39:45,"48.892120821173975,2.309234105050564",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
9005,Square d'Anvers,OUI,33,15,11,0,11,OUI,OUI,2022-09-29 04:39:45,"48.882633484311,2.3448844062122",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
15127,Place Charles Michels,OUI,37,3,32,28,4,OUI,OUI,2022-09-29 04:39:44,"48.846401,2.28502",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
12108,Bercy.,OUI,66,64,0,0,0,OUI,OUI,2022-09-29 04:39:43,"48.839966914994,2.3788625746965",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
12024,Gare de Bercy,OUI,35,34,0,0,0,OUI,OUI,2022-09-29 04:39:43,"48.839794573906,2.3826066032052",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
12155,Rottembourg - Général Michel Bizot,OUI,43,1,40,27,13,OUI,OUI,2022-09-29 04:39:42,"48.83787825992554,2.4044052511453633",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
7101,Raspail - Chomel,OUI,49,47,1,0,1,OUI,OUI,2022-09-29 04:39:42,"48.852233164303094,2.3266580700874333",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
2101,Bachaumont - Montmartre,OUI,33,30,2,1,1,OUI,OUI,2022-09-29 04:39:42,"48.86617395079137,2.3449775576591496",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
12153,Terroirs de France - Lheureux,OUI,55,44,9,8,1,OUI,OUI,2022-09-29 04:39:42,"48.83212027074841,2.388618104159832",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
12004,Traversière - Ledru-Rollin,OUI,34,10,19,14,5,OUI,OUI,2022-09-29 04:39:40,"48.850735824128805,2.375870111706245",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
9024,Taitbout - La Fayette,OUI,53,49,0,0,0,OUI,OUI,2022-09-29 04:39:40,"48.87332988919973,2.3352625966072087",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
19101,Square Simon Bolivar,OUI,24,7,16,0,16,OUI,OUI,2022-09-29 04:39:40,"48.8750898883217,2.3826304078102116",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
12006,Gare de Lyon - Van Gogh,OUI,51,47,3,3,0,OUI,OUI,2022-09-29 04:39:40,"48.843839785643,2.3704450240357",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
19029,Seine - Flandre,OUI,19,13,5,5,0,OUI,OUI,2022-09-29 04:39:40,"48.886785741479684,2.3746193200349808",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
8017,Rocher - Laborde,OUI,65,60,1,0,1,OUI,OUI,2022-09-29 04:39:39,"48.87590240712654,2.322616316378116",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
20115,Louis Lumière - Porte de Bagnolet,OUI,20,6,12,2,10,OUI,OUI,2022-09-29 04:39:37,"48.86431136000005,2.4105210229754443",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
19038,Lassus - Delouvain,OUI,20,13,7,0,7,OUI,OUI,2022-09-29 04:39:35,"48.87550448459959,2.3890327325518528",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
9115,Milton - Manuel,OUI,22,10,10,10,0,OUI,OUI,2022-09-29 04:39:33,"48.878249,2.341181",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
8038,François 1er - Montaigne,OUI,29,28,0,0,0,OUI,OUI,2022-09-29 04:39:33,"48.866887649978096,2.306675575720671",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
17031,Place de la Porte de Champerret,OUI,28,14,13,12,1,OUI,OUI,2022-09-29 04:39:32,"48.88561741628322,2.290781411279206",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
11034,Parmentier - Fontaine au Roi,OUI,48,10,36,31,5,OUI,OUI,2022-09-29 04:39:32,"48.86787670551736,2.372705978671471",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
12127,Tremblay - Lac des Minimes,OUI,48,42,4,4,0,OUI,OUI,2022-09-29 04:39:31,"48.834131261494356,2.454751655459404",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
10016,Récollets - Square Villemin,OUI,17,7,10,2,8,OUI,OUI,2022-09-29 04:39:30,"48.875034655883944,2.359801238597928",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
20015,Bagnolet - Orteaux,OUI,36,9,27,9,18,OUI,OUI,2022-09-29 04:39:30,"48.85708641027236,2.3984125256538396",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
14018,Porte d'Orléans,OUI,48,44,2,1,1,OUI,OUI,2022-09-29 04:39:29,"48.8227639,2.3249313",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
15064,Javel - André Citroën,OUI,45,30,13,7,6,OUI,OUI,2022-09-29 04:39:28,"48.846276485475,2.2786368057131767",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
20024,Gambetta - Père Lachaise,OUI,29,21,8,0,8,OUI,OUI,2022-09-29 04:39:25,"48.864295696165875,2.398228667282044",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
16011,Victor Hugo - La Pompe,OUI,41,23,5,2,3,OUI,OUI,2022-09-29 04:39:22,"48.86795222470859,2.28146318346262",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
19004,Quai de la Loire - Jean Jaurès,OUI,16,11,3,3,0,OUI,OUI,2022-09-29 04:39:21,"48.88339733854529,2.371074522980134",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
1021,Halles - Bourdonnais,OUI,20,17,2,0,2,OUI,OUI,2022-09-29 04:39:17,"48.860448992575,2.3460162431002",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
15112,Vigée-Lebrun - Anselme Payen,OUI,24,20,4,2,2,OUI,OUI,2022-09-29 04:39:16,"48.838683941628375,2.3110422492027287",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
8048,Marceau - Chaillot,OUI,21,18,0,0,0,OUI,OUI,2022-09-29 04:39:15,"48.86883394989261,2.2989967837929726",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
20021,Indre - Prairies,OUI,38,8,30,2,28,OUI,OUI,2022-09-29 04:39:15,"48.86254398506782,2.403290458023548",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
20023,Pelleport - Belgrand,OUI,15,5,10,3,7,OUI,OUI,2022-09-29 04:39:14,"48.86500081847653,2.403980836377493",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
11105,Parmentier - République,OUI,50,37,13,13,0,OUI,OUI,2022-09-29 04:39:13,"48.8644954,2.3750124",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
20134,Lieutenant Chauré - Etienne Marey,OUI,20,11,9,0,9,OUI,OUI,2022-09-29 04:39:13,"48.86746195408435,2.405970990657807",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
17011,Fragonard - Porte de Clichy,OUI,56,44,11,5,6,OUI,OUI,2022-09-29 04:39:13,"48.894155633419,2.3143893107772",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
15023,La Motte-Picquet - Grenelle,OUI,34,32,2,1,1,OUI,OUI,2022-09-29 04:39:13,"48.84858321339195,2.299347817897797",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
20121,Boyer - Ménilmontant,OUI,19,16,2,0,2,OUI,OUI,2022-09-29 04:39:11,"48.86889516267913,2.3919824145634565",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
11038,Temple - Charlot,OUI,45,39,3,2,1,OUI,OUI,2022-09-29 04:39:09,"48.86570934379584,2.365273725072355",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
17124,Porte de Saint-Ouen - Henri Huchard,OUI,26,19,6,3,3,OUI,OUI,2022-09-29 04:39:09,"48.898708366365064,2.3295360803604126",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
6003,Saint-Sulpice,OUI,21,19,0,0,0,OUI,OUI,2022-09-29 04:39:08,"48.85165383178419,2.3308077827095985",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
6013,Jacques Callot - Mazarine,OUI,28,17,10,9,1,OUI,OUI,2022-09-29 04:39:08,"48.85528017533187,2.337574325501919",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
13052,Leredde - Tolbiac,OUI,44,25,17,14,3,OUI,OUI,2022-09-29 04:39:08,"48.82887629664,2.3744382709265",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
16016,Paul Doumer - La Tour,OUI,34,26,6,4,2,OUI,OUI,2022-09-29 04:39:07,"48.860116109626574,2.280840481911055",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
12111,Claude Decaen - Cannebière,OUI,27,3,23,13,10,OUI,OUI,2022-09-29 04:39:06,"48.83761417037952,2.397253782195704",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
16107,Benjamin Godard - Victor Hugo,OUI,35,30,3,1,2,OUI,OUI,2022-09-29 04:39:05,"48.865983,2.275725",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
11032,Jean-Pierre Timbaud - Vaucouleurs,OUI,47,10,33,30,3,OUI,OUI,2022-09-29 04:39:05,"48.867937,2.377885",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
16001,Portugais - Kléber,OUI,26,22,0,0,0,OUI,OUI,2022-09-29 04:39:05,"48.8712148,2.2937349",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
15061,Square Desnouettes,OUI,22,1,19,16,3,OUI,OUI,2022-09-29 04:39:05,"48.83476837934194,2.284142297394666",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
6017,Sénat - Condé,OUI,33,30,0,0,0,OUI,OUI,2022-09-29 04:39:04,"48.84954227788459,2.337939441204071",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
13033,Porte d'Italie,OUI,13,11,2,1,1,OUI,OUI,2022-09-29 04:39:04,"48.817161987718954,2.360236309468746",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
13126,Place Nationale - Château-des-Rentiers,OUI,18,10,8,4,4,OUI,OUI,2022-09-29 04:39:02,"48.829566,2.365053",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
18020,Francoeur - Marcadet,OUI,20,3,16,4,12,OUI,OUI,2022-09-29 04:39:01,"48.89104123261663,2.340014585442034",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
9022,Rossini - Laffitte,OUI,33,33,0,0,0,OUI,OUI,2022-09-29 04:39:01,"48.87334627510507,2.337980867701675",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
15008,Sèvres - Lecourbe,OUI,62,53,9,6,3,OUI,OUI,2022-09-29 04:39:00,"48.8447677,2.3110086",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
17045,Place des Ternes.,OUI,46,44,1,0,1,OUI,OUI,2022-09-29 04:38:59,"48.878438631226516,2.297727763652802",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
10039,Sambre et Meuse - Villette,OUI,25,16,9,5,4,OUI,OUI,2022-09-29 04:38:59,"48.874405666217,2.3738072379951",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
18027,Damrémont - Ordener,OUI,30,12,14,10,4,OUI,OUI,2022-09-29 04:38:58,"48.893400392981874,2.336266523912805",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
12026,Place Ginette Hamelin,OUI,51,50,1,1,0,OUI,OUI,2022-09-29 04:38:56,"48.837853,2.382064",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
5014,Jean Calvin - Tournefort,OUI,28,26,1,0,1,OUI,OUI,2022-09-29 04:38:54,"48.84158856925782,2.348489575088024",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
16129,Ceinture du Lac Inferieure - Saint-Cloud,OUI,42,38,3,1,2,OUI,OUI,2022-09-29 04:38:54,"48.86218070933143,2.2617871686816216",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
9027,Douai - Pierre Fontaine,OUI,25,21,1,0,1,OUI,OUI,2022-09-29 04:38:54,"48.88229101148092,2.33324121683836",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
18028,Championnet - Vauvenargues,OUI,33,20,12,5,7,OUI,OUI,2022-09-29 04:38:53,"48.89401874744574,2.3319872841238976",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
7015,Varenne,OUI,47,44,2,1,1,OUI,OUI,2022-09-29 04:38:52,"48.8572026618033,2.315277121961117",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
16020,Place de la Porte de Passy,OUI,36,32,2,1,1,OUI,OUI,2022-09-29 04:38:52,"48.857341095470794,2.2644165538827115",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
14101,Gare Montparnasse - Edgar Quinet,OUI,33,32,1,1,0,OUI,OUI,2022-09-29 04:38:51,"48.841487851079,2.3233232282801",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
8019,Naples - Rome,OUI,26,22,2,0,2,OUI,OUI,2022-09-29 04:38:49,"48.879960700846226,2.321358695626259",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
16021,François Ponsard - La Muette,OUI,23,12,11,1,10,OUI,OUI,2022-09-29 04:38:46,"48.8583666,2.2744515",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
2108,Vivienne - Montmartre,OUI,39,36,2,2,0,OUI,OUI,2022-09-29 04:38:46,"48.8713475973833,2.341458834707737",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
10163,Gare du Nord - Demarquay,OUI,30,16,14,9,5,OUI,OUI,2022-09-29 04:38:45,"48.881154,2.358411",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
20008,Pyrénées - Avron,OUI,32,7,24,13,11,OUI,OUI,2022-09-29 04:38:44,"48.853246898211985,2.405871044529538",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
6031,Pierre Sarrazin - Saint-Michel,OUI,33,29,3,3,0,OUI,OUI,2022-09-29 04:38:39,"48.85090814639774,2.3421307280659676",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
1120,Lavandieres Sainte Opportune - Rivoli,OUI,27,24,0,0,0,OUI,OUI,2022-09-29 04:38:39,"48.859279702476,2.3466217517853",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
15102,Square Bela Bartok,OUI,24,19,4,4,0,OUI,OUI,2022-09-29 04:38:38,"48.85120156830401,2.2846536710858345",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
17107,Berthier - Place Stuart Merril,OUI,37,27,9,4,5,OUI,OUI,2022-09-29 04:38:38,"48.885927922355044,2.2933450341224675",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
1002,Victoria - Place du Chatelet,OUI,22,18,1,1,0,OUI,OUI,2022-09-29 04:38:38,"48.857992591527,2.3469167947769",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
13032,Italie - Jardin Joan Miro,OUI,26,20,5,3,2,OUI,OUI,2022-09-29 04:38:36,"48.81990914045756,2.3592948541045193",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
2112,Bibliothèque Nationale - Richelieu,OUI,17,16,1,1,0,OUI,OUI,2022-09-29 04:38:27,"48.868288993515,2.3380893096328",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
19040,Belleville - Télégraphe,OUI,41,30,11,0,11,OUI,OUI,2022-09-29 04:38:26,"48.8756045,2.3995549",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
12114,Victor Hugo - Jeanne Jugan,OUI,28,14,14,11,3,OUI,OUI,2022-09-29 04:38:26,"48.843949064031825,2.415081394834419",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
13022,Butte aux Cailles - Esperance,OUI,36,23,9,9,0,OUI,OUI,2022-09-29 04:38:24,"48.82758774190948,2.3492151126265526",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
16002,Pergolèse - Malakoff,OUI,38,33,4,2,2,OUI,OUI,2022-09-29 04:38:23,"48.87521088779225,2.2842781618237495",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
19113,Pré Saint-Gervais - Lilas,OUI,28,12,14,0,14,OUI,OUI,2022-09-29 04:38:22,"48.87787062698808,2.39590734243393",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
18011,Pajol - Place Herbert,OUI,39,2,35,21,14,OUI,OUI,2022-09-29 04:38:21,"48.8927825,2.3635598",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
8016,Square Louis XVI,OUI,29,28,1,0,1,OUI,OUI,2022-09-29 04:38:21,"48.87320440102894,2.323658830743138",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
13106,Bobillot - Paulin Mery,OUI,23,14,9,8,1,OUI,OUI,2022-09-29 04:38:20,"48.829899841747384,2.3543356766748507",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
10021,Marché Saint-Quentin,OUI,15,14,0,0,0,OUI,OUI,2022-09-29 04:38:20,"48.877356057652264,2.354511445637388",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
13114,Nationale - Marcel Duchamp,OUI,23,16,7,3,4,OUI,OUI,2022-09-29 04:38:19,"48.82463749337136,2.3678014799952507",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
13027,Mazagran - Pierre de Coubertin,OUI,15,0,13,3,10,OUI,OUI,2022-09-29 04:38:19,"48.816218640260445,2.344226874411106",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
18009,Jean-François Lépine - Stephenson,OUI,22,4,13,12,1,OUI,OUI,2022-09-29 04:38:19,"48.88611466796807,2.356855627529275",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
20120,Evariste Galois,OUI,30,25,4,1,3,OUI,OUI,2022-09-29 04:38:18,"48.87308753734472,2.4133380129933357",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
12126,Gravelle - Route du Bac,OUI,51,31,20,10,10,OUI,OUI,2022-09-29 04:38:18,"48.824407,2.418455",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
11042,Grand Prieuré - Crussol,OUI,49,35,10,8,2,OUI,OUI,2022-09-29 04:38:17,"48.864660627935,2.3692265531829",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
19041,Belleville - Pyrénées,OUI,42,20,20,13,7,OUI,OUI,2022-09-29 04:38:16,"48.8741908,2.3860039",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
8020,Batignolles - Beudant,OUI,44,38,4,1,3,OUI,OUI,2022-09-29 04:38:16,"48.88216401466375,2.319852970540523",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
9036,Athènes - Clichy,OUI,20,17,2,2,0,OUI,OUI,2022-09-29 04:38:16,"48.878113787876,2.32956021945824",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
20112,Jourdain - Place des Grandes Rigoles,OUI,22,16,4,0,4,OUI,OUI,2022-09-29 04:38:14,"48.87403113727167,2.38959476351738",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
18111,Félix Ziem - Armand Gauthier,OUI,25,4,19,6,13,OUI,OUI,2022-09-29 04:38:14,"48.88949630486821,2.333393658804396",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
16031,Vignes - Boulainvilliers,OUI,21,11,8,4,4,OUI,OUI,2022-09-29 04:38:11,"48.856399483950504,2.275240458548069",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
20103,Le Vau - Maurice Bertaux,OUI,25,21,3,0,3,OUI,OUI,2022-09-29 04:38:11,"48.86803439043193,2.411030612453627",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
17046,Mac-Mahon - Brey,OUI,25,23,2,1,1,OUI,OUI,2022-09-29 04:38:08,"48.877532084130166,2.294512536052928",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
13046,Eugène Oudiné - Dessous Des Berges,OUI,44,12,29,18,11,OUI,OUI,2022-09-29 04:38:07,"48.8256423,2.3750226",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
14130,Jonquoy - Didot,OUI,30,17,13,11,2,OUI,OUI,2022-09-29 04:38:05,"48.82890454823947,2.31648076325655",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
5119,Jussieu - Guy de la Brosse,OUI,40,39,1,1,0,OUI,OUI,2022-09-29 04:38:04,"48.845665,2.355653",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
11047,Amelot - Saint-Sébastien,OUI,30,26,2,2,0,OUI,OUI,2022-09-29 04:38:04,"48.86114216276092,2.367799618107727",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
20111,Villiers de l'Isle Adam - Pyrénées,OUI,20,13,7,0,7,OUI,OUI,2022-09-29 04:38:02,"48.867362,2.396222",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
8035,Bienfaisance - Place de Narvik,OUI,36,31,4,3,1,OUI,OUI,2022-09-29 04:38:02,"48.87660163459077,2.3129771277308464",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
20108,Jardin de l'Hospice Debrousse,OUI,23,12,10,1,9,OUI,OUI,2022-09-29 04:38:01,"48.861451061938,2.405686005949974",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
18003,Cimetière de Montmartre,OUI,43,33,7,1,6,OUI,OUI,2022-09-29 04:38:01,"48.886472466141925,2.3328901827335358",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
4020,Place Edmond Michelet,OUI,23,22,1,0,1,OUI,OUI,2022-09-29 04:38:01,"48.860134890542,2.3500636965036",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
11110,Roquette - Folie Regnault,OUI,52,6,44,34,10,OUI,OUI,2022-09-29 04:37:58,"48.859246959155485,2.386553623578705",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
13014,Gare d'Austerlitz,OUI,14,8,4,4,0,OUI,OUI,2022-09-29 04:37:57,"48.842524,2.364044",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
9031,Provence - Chaussée d'Antin,OUI,25,23,1,0,1,OUI,OUI,2022-09-29 04:37:57,"48.87428447542072,2.332976511564311",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
8054,Bertie Albrecht - Hoche,OUI,32,29,3,2,1,OUI,OUI,2022-09-29 04:37:57,"48.87614039826388,2.301303138307601",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
20042,Pyrénées - Emmery,OUI,40,28,10,0,10,OUI,OUI,2022-09-29 04:37:56,"48.872010281270974,2.392039597034455",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
17116,Reims - Porte d'Asnières,OUI,26,23,3,2,1,OUI,OUI,2022-09-29 04:37:55,"48.891834448210986,2.300144659954865",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
1001,Quai de l'Horloge - Pont Neuf,OUI,17,13,2,2,0,OUI,OUI,2022-09-29 04:37:52,"48.857058739111096,2.341798283943937",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
